reconstructed_sentence,sentence_original,pattern,matrix_language,group_code,group,participant_id,filler_count,has_fillers
So em well on the broader terms as long as you have an Asian skin em I guess typical Asian face and you can speak any of the Chinese languages or dialect um you can a bit you can already sort of classify as Chinese,"so, em—",E45,English,H,Homeland,ACH2036,3,True
So em well on the broader terms as long as you have an Asian skin em I guess typical Asian face and you can speak any of the Chinese languages or dialect um you can a bit you can already sort of classify as Chinese,"well on the broader terms, as long as you have an Asian skin,",E45,English,H,Homeland,ACH2036,3,True
So em well on the broader terms as long as you have an Asian skin em I guess typical Asian face and you can speak any of the Chinese languages or dialect um you can a bit you can already sort of classify as Chinese,"em, I guess typical Asian face, and you can speak any of the,",E45,English,H,Homeland,ACH2036,3,True
So em well on the broader terms as long as you have an Asian skin em I guess typical Asian face and you can speak any of the Chinese languages or dialect um you can a bit you can already sort of classify as Chinese,Chinese languages or dialect.,E45,English,H,Homeland,ACH2036,3,True
So em well on the broader terms as long as you have an Asian skin em I guess typical Asian face and you can speak any of the Chinese languages or dialect um you can a bit you can already sort of classify as Chinese,"you can a bit— you can already sort of classify,",E45,English,H,Homeland,ACH2036,3,True
So em well on the broader terms as long as you have an Asian skin em I guess typical Asian face and you can speak any of the Chinese languages or dialect um you can a bit you can already sort of classify as Chinese,as Chinese.,E45,English,H,Homeland,ACH2036,3,True
Um especially I guess Chinese character,"em especially I guess Chinese character,",E6,English,H,Homeland,ACH2036,1,True
Um on that sense even Taiwanese in a way they're all still Chinese in that sense,"em on that sense even Taiwanese in a way they're all still,",E16,English,H,Homeland,ACH2036,1,True
Um on that sense even Taiwanese in a way they're all still Chinese in that sense,Chinese,E16,English,H,Homeland,ACH2036,1,True
Um on that sense even Taiwanese in a way they're all still Chinese in that sense,in that sense.,E16,English,H,Homeland,ACH2036,1,True
Um so I guess for myself being Chinese more on the language system,"em, so I guess for myself being Chinese more on the language system,",E13,English,H,Homeland,ACH2036,1,True
Um or some part of the culture system,em—,E8,English,H,Homeland,ACH2036,1,True
Um or some part of the culture system,or some part of the culture,E8,English,H,Homeland,ACH2036,1,True
Um or some part of the culture system,system.,E8,English,H,Homeland,ACH2036,1,True
Um but I guess cause the previous question is on Hong Kong right so I guess the the sort of the division is more on the social and political end of things that sort of different em from being a Chinese,em—,E41,English,H,Homeland,ACH2036,2,True
Um but I guess cause the previous question is on Hong Kong right so I guess the the sort of the division is more on the social and political end of things that sort of different em from being a Chinese,but I guess—,E41,English,H,Homeland,ACH2036,2,True
Um but I guess cause the previous question is on Hong Kong right so I guess the the sort of the division is more on the social and political end of things that sort of different em from being a Chinese,Coz the previous question is on Hong Kong right? so I guess the the—,E41,English,H,Homeland,ACH2036,2,True
Um but I guess cause the previous question is on Hong Kong right so I guess the the sort of the division is more on the social and political end of things that sort of different em from being a Chinese,"sort of the division is more on the social and politcal,",E41,English,H,Homeland,ACH2036,2,True
Um but I guess cause the previous question is on Hong Kong right so I guess the the sort of the division is more on the social and political end of things that sort of different em from being a Chinese,and if things that sort of--,E41,English,H,Homeland,ACH2036,2,True
Um but I guess cause the previous question is on Hong Kong right so I guess the the sort of the division is more on the social and political end of things that sort of different em from being a Chinese,different.,E41,English,H,Homeland,ACH2036,2,True
Um but I guess cause the previous question is on Hong Kong right so I guess the the sort of the division is more on the social and political end of things that sort of different em from being a Chinese,em—,E41,English,H,Homeland,ACH2036,2,True
Um but I guess cause the previous question is on Hong Kong right so I guess the the sort of the division is more on the social and political end of things that sort of different em from being a Chinese I guess like we don't watch CCTV or we don't embrace certain systems,"from being a Chinese. I guess like we don't watch CCTV or we don't embrace,",E54,English,H,Homeland,ACH2036,2,True
I guess like we don't watch CCTV or we don't embrace certain systems,certain system.,E13,English,H,Homeland,ACH2036,0,False
Um also in a way of doing things in terms of doing businesses as well So their lingua franca is Chinese but if you do business in Hong Kong um it switch between English and Cantonese a lot,"em, also in a way of doing things in terms of doing businesses as well, so the lingua franca is Chinese, but if you do business in Hong Kong, em—",E38,English,H,Homeland,ACH2036,2,True
So their lingua franca is Chinese but if you do business in Hong Kong um it switch between English and Cantonese a lot,it switches between English and Cantonese a lot.,E23,English,H,Homeland,ACH2036,1,True
Uh Uh even even though though there's there's a a lot lot of of business business from from mainland mainland China China em um,Uh even though there's a lot of business from mainland China. em—,E24,English,H,Homeland,ACH2036,4,True
But the I guess the audience are different so that that constitute what constitutes being Chinese would be different if you compared to Hong Kong,"but the,",E25,English,H,Homeland,ACH2036,0,False
But the I guess the audience are different so that that constitute what constitutes being Chinese would be different if you compared to Hong Kong,"I guess the audience are different? so that, that,",E25,English,H,Homeland,ACH2036,0,False
But the I guess the audience are different so that that constitute what constitutes being Chinese would be different if you compared to Hong Kong,Constitute what constitutes being Chinese would be different if you compared to Hong Kong.,E25,English,H,Homeland,ACH2036,0,False
And the term Hong Kong I would say,"and, the term Hong Kong I would say.",E8,English,H,Homeland,ACH2036,0,False
Hm I never lived there long enough um to sort of you know classify something as an American but I guess um what I understand of being American is that you definitely speak in an American dialect,"hmm— I never lived there,",E37,English,H,Homeland,ACH2036,2,True
