reconstructed_sentence,sentence_original,pattern,matrix_language,group_code,group,participant_id,filler_count,has_fillers
噉 我 阿爺 呢 咪 我 阿公 呢 又 係 一 八年 嗰時 候 佢 啊 走 咗,"噉我阿爺呢-- 咪我阿公呢, 又係一八年嗰時候佢(啊)走咗.",C18,Cantonese,HE,Heritage,ACHE2034,1,True
我 阿公 從來 未 嚟 過 嘅 噉 佢 一直 都 喺 廣州,"我阿公從來未嚟過嘅, 噉佢一直都喺廣州.",C13,Cantonese,HE,Heritage,ACHE2034,0,False
唯獨 係 我,唯獨係我.,C3,Cantonese,HE,Heritage,ACHE2034,0,False
我哋 呢 一直 生活 咗 廿 幾 年 啦 二十 九 二 十九 年 啦,"我哋呢, 一直生活咗廿:: 幾年啦, 二十九-- (二)十九年啦.",C15,Cantonese,HE,Heritage,ACHE2034,0,False
噉 直到 我 認 為 呢 咳 啫 係 要 搬 厝 啦 係唔係 啫 係 唔 可以 成日 留 係 嗰邊 啦 嗰邊 嗰啲 屋 有 細 吖嘛 噉呀 噉 唔 方便 啊 對 大家 唔 方便,"噉直到我認為呢, 咳, 啫係要搬厝啦, 係唔係? ",C38,Cantonese,HE,Heritage,ACHE2034,4,True
啫 係 唔 可以 成日 留 係 嗰邊 啦 嗰邊 嗰啲 屋 有 細 吖嘛 噉呀 噉 唔 方便 啊 對 大家 唔 方便,"啫係.. 唔可以成日留係:: 嗰邊啦,",C24,Cantonese,HE,Heritage,ACHE2034,4,True
噉有 個 細 唔 可以 㗎 嘛 噉 我 決定 就 搬 出 啦,"噉有個(細x)唔可以㗎嘛, 噉我決定就搬出啦.",C14,Cantonese,HE,Heritage,ACHE2034,1,True
五 大區 之一 嘅,五大區之一嘅.,C4,Cantonese,HE,Heritage,ACHE2034,0,False
小 中都 係 喺 我 住 嗰 附近 嘅,小中都係喺我:: (xx)住嗰附近嘅.,C9,Cantonese,HE,Heritage,ACHE2034,0,False
但 高中 呢 就 去 嗰度,但高中呢就去 Bronx Science 嗰度.,C6,Cantonese,HE,Heritage,ACHE2034,0,False
都 係 無 呀 係 一直 都 喺 呢 邊,"都()係無呀, 係一直都喺呢邊.",C10,Cantonese,HE,Heritage,ACHE2034,0,False
哦 嗰啲 有 啫 係,哦嗰啲有:: .,C5,Cantonese,HE,Heritage,ACHE2034,1,True
都 係 如果 係 返去 返 一個 月 啦,"都係:: , 如果係返去返一個月啦.",C9,Cantonese,HE,Heritage,ACHE2034,0,False
我 親戚 呢 啫 係 我 阿媽 個 邊 呢 媽 個 邊 親戚 多 嘛 噉 多數 去 廣州 啦,"我親戚呢... 啫係我阿媽個邊呢, 媽個邊親戚多嘛, 噉多數去廣州啦.",C21,Cantonese,HE,Heritage,ACHE2034,0,False
係 係,"係, 係. ",C2,Cantonese,HE,Heritage,ACHE2034,0,False
老實講 呢 都 係 返 三次 咋,"老實講呢, 都係返三次咋.",C7,Cantonese,HE,Heritage,ACHE2034,0,False
三次 係,三次係.,C2,Cantonese,HE,Heritage,ACHE2034,0,False
係 係,"係, 係.",C2,Cantonese,HE,Heritage,ACHE2034,0,False
無 解 㗎 呢啲 嘢 係咪,無(解)㗎呢啲嘢.. 係咪?,C6,Cantonese,HE,Heritage,ACHE2034,0,False
我 媽 佢 係 禮 弗嘅 我 阿婆 又 係 禮 弗嘅,"我媽佢係禮弗嘅, 我阿婆又係禮弗嘅.",C12,Cantonese,HE,Heritage,ACHE2034,0,False
我 細 過 嗰時 後 佢哋 已經 逼 我 唔好 話 逼 啫 係 我 嗰時 唔 識 㗎 嘛 係咪,"我細過嗰時後佢哋(已經逼)我-- (唔好話)逼, 啫係我嗰時唔識㗎嘛, 係咪?",C21,Cantonese,HE,Heritage,ACHE2034,1,True
但係 我 唔 明白 呢啲 嘢 㗎 嘛,但係.. 我唔明白呢啲嘢㗎嘛.,C8,Cantonese,HE,Heritage,ACHE2034,1,True
啦 噉 噉 咪 自不然 噉 啊 有 耶穌 睇住 囉 係咪 呢啲 嘢,"噉, 噉(咪)自不然噉啊:: , 有耶穌睇住囉係咪, 呢啲嘢.",C14,Cantonese,HE,Heritage,ACHE2034,1,True
噉 所以 就算 啫 係 以前 屋企 呀 有 有 有 座 觀音 啊 嗰啲 嘢 啊 係咪,"噉所以就算... (啫係)以前屋企呀, 有-- 有-- 有座觀音啊嗰啲嘢啊, 係咪?",C18,Cantonese,HE,Heritage,ACHE2034,2,True
啫 係 我 都 無 無 無 嗰種 心 呀 係咪 啫 係 唔同 㗎 嘛,"啫係我都... 無-- 無-- 無嗰種心呀, 係咪? , 啫係唔同㗎嘛.",C16,Cantonese,HE,Heritage,ACHE2034,0,False
係 啦 但係 啫 係 我 每日 都 啫 係 祈禱 啊 問 吓 耶穌 啊 訴苦 啊 嗰啲 嘢 係咪,"係啦但係, 啫係, 我每日都:: 啫係祈禱啊, 問吓耶穌啊, (訴苦)啊, 嗰啲嘢係咪.",C21,Cantonese,HE,Heritage,ACHE2034,3,True
啫 係 我 之前 呢 我 受 我 媽 影響 嘅,"啫係我之前呢, 我受我媽影響嘅.",C11,Cantonese,HE,Heritage,ACHE2034,0,False
我 阿媽 阿婆 佢哋 係 係 禮 弗 教 㗎 嘛,"我阿媽阿婆, 佢哋係, 係禮弗(教)㗎嘛.",C11,Cantonese,HE,Heritage,ACHE2034,0,False
唉 呢個 話題 就 好 複雜 啊 真係,"唉, 呢個話題就好複雜啊, 真係.",C8,Cantonese,HE,Heritage,ACHE2034,1,True
我 鍾意 嚴格來講 呢 鍾意 講 啦 我 自己 係 廣東人,"我鍾意-- 嚴格來講呢, 鍾意講啦我自己係廣東人.",C11,Cantonese,HE,Heritage,ACHE2034,0,False
係 我 都 係 流 緊 中 國 人 嘅 血 嘅 噉 呢 我 都 好 關注 香港 文化 啦,"係, 我都係流緊中(X)人嘅血嘅, 噉呢我都好關注香港文化啦.",C21,Cantonese,HE,Heritage,ACHE2034,0,False
我 頭先 啱啱 煲 緊 三 色 台 啦 係咪,"我頭先啱啱煲緊三色台啦, 係咪?",C10,Cantonese,HE,Heritage,ACHE2034,0,False
係 係,"係, 係.",C2,Cantonese,HE,Heritage,ACHE2034,0,False
我 呢個 問題 都 問 過 我 自己 好多 次,我呢個問題都問過我自己好多次.,C10,Cantonese,HE,Heritage,ACHE2034,0,False
究竟 我 係 乜嘢 呢 係咪,"究竟我係乜嘢呢? , 係咪?",C6,Cantonese,HE,Heritage,ACHE2034,0,False
係 國籍 呢 我 係 美國人,係... 國籍呢我係美國人.,C6,Cantonese,HE,Heritage,ACHE2034,0,False
你 知 啦 呢度 文化 呢度 嗰啲 人 點睇 你 呢,"你知啦, 呢度文化, 呢度嗰啲人點睇你呢?",C11,Cantonese,HE,Heritage,ACHE2034,0,False
所以 有 句 叫 竹升,所以有句叫竹升.,C5,Cantonese,HE,Heritage,ACHE2034,0,False
你 兩樣 都 唔係,你兩樣都唔係.,C4,Cantonese,HE,Heritage,ACHE2034,0,False
因為 美國人 見到 你 中國 面孔 梗係 話 你 唔係 美國人 啦,因為美國人.. 見到你中國面孔.. 梗係話你唔係.. 美國人啦.,C12,Cantonese,HE,Heritage,ACHE2034,0,False
甚至 你 係 呢度 出世 嘅 佢哋 都 問 哦 你 喺 邊度 嚟㗎,"甚至你係呢度出世嘅, 佢哋都問.. 哦你喺邊度嚟㗎?",C14,Cantonese,HE,Heritage,ACHE2034,1,True
噉 如果 你 坦白 話 我 喺 呢度 長大 土 生 土 長 大 嘅 係咪 佢哋 都 會 質疑 會 問 噉 你 老豆老母 喺 邊度 嚟㗎 係咪 啫 係 當正 你 唔係 真正 美國人 啦 係咪,"噉如果你坦白話.. 我喺呢度長大土生(土長)大嘅, 係咪? , 佢哋都會質疑.. (會)問.. 噉你老豆老母喺邊度嚟㗎? , 係咪? , 啫係當正你唔係.. 真正美國人啦, 係咪?",C38,Cantonese,HE,Heritage,ACHE2034,0,False
佢 自己 都 佢哋 啲 祖先 啊 都 行船 過嚟 㗎 啦 係咪 歐洲 過嚟 啦 啲 白鬼 係咪,"佢自己, 都佢哋啲祖先啊, 都行船過嚟㗎啦, 係咪, 歐洲過嚟啦, 啲白鬼係咪?",C19,Cantonese,HE,Heritage,ACHE2034,1,True
噉 所以 係咪,"噉所以, 係咪?",C3,Cantonese,HE,Heritage,ACHE2034,0,False
嚴格 嚟 來講 我哋 個個 都 唔係 美國人 啦 因為 我哋 個個 都 係 一係 嗰個 唔係 係咪,"嚴格嚟來講我哋個個都唔係美國人啦, 因為我哋個個都係一係嗰個唔係, 係咪?",C18,Cantonese,HE,Heritage,ACHE2034,0,False
噉 同時間 係咪 我 喺 唐人街 啊 或者 乜嘢 我 一 開口 個個 人 話 喂 你 係咪 香港 過嚟 㗎 係咪,"噉, 同時間... 係咪?",C22,Cantonese,HE,Heritage,ACHE2034,1,True
噉 同時間 係咪 我 喺 唐人街 啊 或者 乜嘢 我 一 開口 個個 人 話 喂 你 係咪 香港 過嚟 㗎 係咪 嗱 我 電話 冚唪唥 都 係 繁體字 啦 係咪,"我喺唐人街啊, 或者乜嘢... 我一開口, .. 個個人話, 喂, 你係咪.. 香港過嚟㗎?, 係咪?",C31,Cantonese,HE,Heritage,ACHE2034,1,True
我 喺 唐人街 啊 或者 乜嘢 我 一 開口 個個 人 話 喂 你 係咪 香港 過嚟 㗎 係咪 嗱 我 電話 冚唪唥 都 係 繁體字 啦 係咪,"嗱, 我:: 電話冚唪唥都係繁體字啦, 係咪?",C28,Cantonese,HE,Heritage,ACHE2034,1,True
我 係 用 中文 㗎 喎 係咪,"我係用中文㗎喎, 係咪?",C7,Cantonese,HE,Heritage,ACHE2034,0,False
冚唪唥 都 係 繁體字 係咪 噉呀 個個 都 話 喂 你 係 香港人 呀 香港 過嚟 㗎 係咪,"冚唪唥都係繁體字, 係咪?",C18,Cantonese,HE,Heritage,ACHE2034,0,False
冚唪唥 都 係 繁體字 係咪 噉呀 個個 都 話 喂 你 係 香港人 呀 香港 過嚟 㗎 係咪,"噉呀.. 個個都話, 喂, 你係.. 香港人呀? , 香港過嚟㗎? , 係咪?",C18,Cantonese,HE,Heritage,ACHE2034,0,False
嘩 你 好 早 過嚟 㗎 㗎,"嘩你好早過嚟㗎, (XXX㗎).",C7,Cantonese,HE,Heritage,ACHE2034,0,False
啊 係咪 真係 誒 你 係 新華 人 係咪 係 乜嘢 都 唔 識 嘅 係咪,"係乜嘢都唔識嘅, 係咪?",C16,Cantonese,HE,Heritage,ACHE2034,2,True
香蕉人 啊 嘛 係咪,"香蕉人啊嘛, 係咪?",C4,Cantonese,HE,Heritage,ACHE2034,1,True
噉 所以 我 呢個 問題 問 自己 誒 究竟 乜嘢 類 人 呢 係咪," 噉所以, 我呢個問題問自己... 誒, 究竟乜嘢類人呢, 係咪?",C14,Cantonese,HE,Heritage,ACHE2034,0,False
噉 如果 你 問 我 啦 我 梗係 自不然 都 會話 自稱 一係 香港人 或者 一係 廣東人 係咪 因為 我 覺得 個," 噉如果你問我啦, 我梗係自不然都會話自稱, 一係香港人或者一係廣東人, 係咪? ",C22,Cantonese,HE,Heritage,ACHE2034,0,False
係咪 國籍 係 美國 啊 但係 但係 流 緊 中國人 嘅 血 但係 佢哋 分清 唔 到 佢 自己 係 乜嘢,係咪?,C21,Cantonese,HE,Heritage,ACHE2034,2,True
係咪 國籍 係 美國 啊 但係 但係 流 緊 中國人 嘅 血 但係 佢哋 分清 唔 到 佢 自己 係 乜嘢,"國籍係美國啊但係:: ... 但係流緊中國人嘅血,  但係佢哋:: .. 分清唔到佢自己係乜嘢. ",C21,Cantonese,HE,Heritage,ACHE2034,2,True
你 知 我 頭先 曾 說 個個 問題 啦 係咪,"你知我頭先曾說個個:: 問題啦, 係咪?",C10,Cantonese,HE,Heritage,ACHE2034,0,False
係咪 所以 嗰個 問題 我 得 覺得 好 複雜,"係咪, 所以嗰個問題我得-- 覺得好複雜.",C9,Cantonese,HE,Heritage,ACHE2034,0,False
啫 係 睇 你 係 睇 係 邊個 問 我 囉 噉 邊個 問 我 就 依然 就 畀 邊個 嗒 案 囉,啫係睇你係-- 睇係邊個問我囉.,C23,Cantonese,HE,Heritage,ACHE2034,0,False
啫 係 睇 你 係 睇 係 邊個 問 我 囉 噉 邊個 問 我 就 依然 就 畀 邊個 嗒 案 囉,"噉邊個問我, 就依然就畀邊個嗒案囉. ",C23,Cantonese,HE,Heritage,ACHE2034,0,False
係 係,係. 係.,C2,Cantonese,HE,Heritage,ACHE2034,0,False
啊 點解 噉講 呢 啫 係 我哋 美國 啫 係 如果 要 我 整個,啊:: 點解噉講呢?,C14,Cantonese,HE,Heritage,ACHE2034,1,True
啊 啫 係 好似 有 個 又 唔係 真係 個 融合 化 嘅,啊:: 啫係好似有個-- (又唔係真係個)融合化嘅.,C13,Cantonese,HE,Heritage,ACHE2034,1,True
佢 係 如果 嚴格來講 佢 係 應該 係 意大利 竹升 因為 佢哋 唔 識講 義大利 文 嘅 佢 食 嘅 嘢 呢 都 唔係 話 真正 意大利 嘅 啊 食 肆 嘅,"佢食嘅嘢呢, 都唔係話真正意大利嘅:: 啊食(肆)嘅.",C32,Cantonese,HE,Heritage,ACHE2034,2,True
係 真係 因為 佢 係 早期 過嚟 啊 移民 過嚟 美國 啊 佢 所有 食 肆 都 改變 化 佢哋 文化 都 改變 化,"係真係.. 因為佢係.. 早期.. 過嚟啊, 移民過嚟美國啊, 佢所有食(肆)都改變(化), 佢哋文化都改變(化).",C24,Cantonese,HE,Heritage,ACHE2034,2,True
噉 唔會 溝 嗰 兩樣 嘢 喎 噉 所以 睇 睇 吓 邊 過問 我 同埋 睇 我 點,"噉, 唔會溝嗰兩樣嘢喎.",C19,Cantonese,HE,Heritage,ACHE2034,0,False
所以 真係 好 複雜,所以:: 真係好複雜(XX).,C4,Cantonese,HE,Heritage,ACHE2034,0,False
同樣 重要 同樣 重要,"同樣重要, 同樣重要.",C4,Cantonese,HE,Heritage,ACHE2034,0,False
身份 始終 係咪 噉 我 作為 律師 噉 律師 界 呢 律師 界 有 好多 大 白人 啦 係咪,"噉我作為律師, 噉律師界呢律師界有好多大白人啦, 係咪?",C19,Cantonese,HE,Heritage,ACHE2034,0,False
啫 係 如果 自 同 佢哋 噉樣 混合 係咪 融合 啊 噉 啊 用 個 口音 啊 同埋 啫 係 講返 佢哋 啲 文化 啊 係咪 我 就 會同 佢哋 融合 啦 就 變 咗 可以 用 借用 呢個 身份 獲取 我 所 要 嘅 嘢 嘅,"就變咗可以用.. 借用呢個身份, 獲取我:: 所要嘅嘢嘅.",C47,Cantonese,HE,Heritage,ACHE2034,4,True
啫 係 好多 人 都 會 質疑 噉 你 係 呢度 出世 㗎 係 嘛 真係 美國 出世 㗎 係咪,"啫係好多人都會質疑.. 噉你係呢度出世㗎?, 係嘛真係美國出世㗎, 係咪?",C20,Cantonese,HE,Heritage,ACHE2034,0,False
我 有 不但 識聽 識講 係咪 仲 識 寫 識睇 啦 係咪,"我有.. 不但.. 識聽, 識講, 係咪? , 仲識寫識睇啦, 係咪?",C12,Cantonese,HE,Heritage,ACHE2034,0,False
我 媽 經常 要 我 翻譯 啊 以前 噉 啊 所以 就可以 運用 我,"我媽經常要我翻譯啊, 以前,",C14,Cantonese,HE,Heritage,ACHE2034,2,True
從小 學,從小學--,C2,Cantonese,HE,Heritage,ACHE2034,0,False
噉 其實 呢 我 嗰時 間 啱啱 升 一年級 啊 係咪,"噉其實呢我嗰時間啱啱.. 升一年級啊, 係咪?",C11,Cantonese,HE,Heritage,ACHE2034,1,True
噉 其實 搞到 我 腦 一 搞到 我 腦海 好似 好 模糊 噉樣 啊,噉.. 其實搞到我腦一-- 搞到我腦海好似:: 好(模糊)噉樣啊.,C14,Cantonese,HE,Heritage,ACHE2034,1,True
噉 所以 一年級 嗰時 後 呢 個個 都 以為 我 有 讀寫障礙 因為 我 點 我 點 應付 啫 係咪,"噉所以一年級嗰時後呢.. 個個都以為我有讀寫障礙, 因為.. 我點-- 我點應付啫, 係咪?",C20,Cantonese,HE,Heritage,ACHE2034,0,False
咩 啊 兩文三語 我 真係 攪 唔 掂 呀 噉 你 中學 嗰時 後 又話 西班牙 話 嘛 噉點 搞 啫 係咪,"咩啊... 兩文三語我真係攪唔掂呀, ",C22,Cantonese,HE,Heritage,ACHE2034,2,True
咩 啊 兩文三語 我 真係 攪 唔 掂 呀 噉 你 中學 嗰時 後 又話 西班牙 話 嘛 噉點 搞 啫 係咪,"噉你中學嗰時後又話西班牙話嘛, 噉點搞啫, 係咪?",C22,Cantonese,HE,Heritage,ACHE2034,2,True
點 應付 啊 噉 所以 我 中學 時候 呢 其實 唔 但 ​ 止 無 讀 啊 我 都 開始 係 好似 唔記得 好多 中文 啊,"點應付啊, 噉所以我中學時候呢其實.. 唔但​止無讀啊, 我都開始係好似... 唔記得好多中文啊.",C26,Cantonese,HE,Heritage,ACHE2034,4,True
唔記得 點寫 揸 筆 問 字 係咪 下下 都 要 刨 字典 呀 因為 我 嗰時 候 呢 因為 係 讀緊 普通話 啊 寫 簡體字 啊 係咪,"唔記得點寫, 揸筆問字, 係咪? , 下下都要刨字典呀,",C27,Cantonese,HE,Heritage,ACHE2034,2,True
唔記得 點寫 揸 筆 問 字 係咪 下下 都 要 刨 字典 呀 因為 我 嗰時 候 呢 因為 係 讀緊 普通話 啊 寫 簡體字 啊 係咪 噉 我哋 嗰時 候 唐人街 啊 都 會 好 興 用 繁體字 㗎 嘛 噉 突然間 要 我 噉樣 係咪 所以 我 唔 鍾意 噉 啊,"因為我嗰時候呢, 因為.. 係讀緊普通話啊, (XXX), 寫簡體字啊, 係咪?",C53,Cantonese,HE,Heritage,ACHE2034,5,True
唔記得 點寫 揸 筆 問 字 係咪 下下 都 要 刨 字典 呀 因為 我 嗰時 候 呢 因為 係 讀緊 普通話 啊 寫 簡體字 啊 係咪 噉 我哋 嗰時 候 唐人街 啊 都 會 好 興 用 繁體字 㗎 嘛 噉 突然間 要 我 噉樣 係咪 所以 我 唔 鍾意 噉 啊,"噉我哋嗰時候.. 唐人街啊都會好興用繁體字㗎嘛, ",C53,Cantonese,HE,Heritage,ACHE2034,5,True
噉 我哋 就 成日 聽 嗰啲 舊歌 啦 係咪,"噉我哋就成日聽嗰啲舊歌啦, 係咪?",C9,Cantonese,HE,Heritage,ACHE2034,0,False
我 仲要 讀 埋 繁體字 啊 係咪,"我(仲要讀埋)繁體字啊, 係咪?",C7,Cantonese,HE,Heritage,ACHE2034,1,True
所以 就 所以 好多 人 就 好多 人 都 會 問 係咪 啫 係 你 點解 你 你 呢度 出世 點解 你 噉 噉 醒 係咪 噉 啊 無解 啦,"所以好多人就-- 好多人都會問, 係咪? , 啫係, 你點解你-- 你呢度出世點解你.. 噉, 噉(醒x), 係咪?",C30,Cantonese,HE,Heritage,ACHE2034,1,True
所以 就 所以 好多 人 就 好多 人 都 會 問 係咪 啫 係 你 點解 你 你 呢度 出世 點解 你 噉 噉 醒 係咪 噉 啊 無解 啦 噉 其實 都 無害 嘅 因為,"噉啊, 無解啦.",C36,Cantonese,HE,Heritage,ACHE2034,1,True
所以 無害,所以無害.,C2,Cantonese,HE,Heritage,ACHE2034,0,False
所以 個 時候 華人 朋友 多 多 返,"所以個時候華人朋友多, 多返.",C8,Cantonese,HE,Heritage,ACHE2034,0,False
咪有 啲 係 福州 人 福州 福州話 我 唔 識講,咪有啲係福州人.,C10,Cantonese,HE,Heritage,ACHE2034,1,True
咪有 啲 係 福州 人 福州 福州話 我 唔 識講,福州– 福州話(我)唔識講.,C10,Cantonese,HE,Heritage,ACHE2034,1,True
咩 牌 呀,咩牌呀.,C3,Cantonese,HE,Heritage,ACHE2034,0,False
我 都 分 唔 到 啊 我 分別 唔 到 啊 因為 呢,"我都分唔到啊, 我分別唔到啊.",C13,Cantonese,HE,Heritage,ACHE2034,4,True
噉 啊 有時 都 去 萬 剋 頓 嘅 唐人街 因為 我 媽 都 喺 嗰 附近 住 㗎 而家,"噉啊:: 有時都去.. 萬剋頓嘅唐人街因為我媽都喺嗰附近住㗎, 而家.",C20,Cantonese,HE,Heritage,ACHE2034,1,True
差唔多 都 係 白人,差唔多都係:: ..白人.,C4,Cantonese,HE,Heritage,ACHE2034,0,False
有 一個 係 斯里蘭卡 人士 囉,有一個係:: 斯里蘭卡人士囉.,C6,Cantonese,HE,Heritage,ACHE2034,0,False
除開 佢 同埋 我 呢 全部 都 係 白人,"除開佢同埋我呢, 全部都係白人.",C9,Cantonese,HE,Heritage,ACHE2034,0,False
我 而家 都 可以 講 幾 句法 文 嘅,我而家都可以講:: 幾句法文嘅. ,C9,Cantonese,HE,Heritage,ACHE2034,0,False
德文 呢 都 唔係 話 幾 好 嘅 但係 我 依家 我 下個月 就 去 德國 啦 噉 啊 都 要 刨 吓 啲 書,德文呢:: 都唔係話幾好嘅. ,C25,Cantonese,HE,Heritage,ACHE2034,1,True
但係 我 依家 我 下個月 就 去 德國 啦 噉 啊 都 要 刨 吓 啲 書,"但係我依家我下個月就去:: 德國啦, 噉啊:: 都要刨吓啲書.",C17,Cantonese,HE,Heritage,ACHE2034,1,True
噉 學 咗 葡文 呢 因為 同 西班牙 話 呢 佢 相似 度 係 大概 有 八成 啊,"噉學咗葡文呢, 因為同西班牙話呢佢相似度係大概有八成啊, ",C18,Cantonese,HE,Heritage,ACHE2034,1,True
我 喺 意大利 都 學人 哋 講 意大利 文 囉,我喺意大利都.. 學人哋講意大利文囉.,C10,Cantonese,HE,Heritage,ACHE2034,0,False
因為 我 我 老豆 以前 教 過 我,因為我-- 我老豆以前教過我.,C8,Cantonese,HE,Heritage,ACHE2034,0,False
我 又 啫 係 無咩 心機 學 上海話,我又啫(係)無咩:: 心機學上海話.,C8,Cantonese,HE,Heritage,ACHE2034,0,False
噉 我 最近 呢 幾 個月 前 就 去 星加坡,噉我最近呢幾個月前就去星加坡. ,C10,Cantonese,HE,Heritage,ACHE2034,0,False
噉 星加坡 好多 佢哋 叫 福建人 呢 其實 係 閩南 人 啦 閩南 人士 嘛 啫 係 潮州 啊 漳州 啊 嗰啲 人 人士 啊,"噉星加坡好多.. 佢哋叫福建人呢, 其實係閩南人啦, 閩南人士嘛, 啫係潮州啊漳州啊嗰啲人, 人士啊.",C25,Cantonese,HE,Heritage,ACHE2034,3,True
同埋 潮州 係咪 噉呀 佢哋 講 啦 真係 差唔多 嘅 只不過 啲 音 呢 就 啫 係 音調 就 唔 無 台 語 啫 係 錦標 準 啦 又 或者 佢哋 有啲 有啲 差 嘅,同埋潮州.,C35,Cantonese,HE,Heritage,ACHE2034,1,True
同埋 潮州 係咪 噉呀 佢哋 講 啦 真係 差唔多 嘅 只不過 啲 音 呢 就 啫 係 音調 就 唔 無 台 語 啫 係 錦標 準 啦 又 或者 佢哋 有啲 有啲 差 嘅,"係咪?, 噉呀佢哋講啦, 真係差唔多, 嘅只不過啲音呢就-- 啫係音調就.. 唔無台語啫係錦標準啦, 又或者.. 佢哋有啲-- 有啲差(X)嘅.",C35,Cantonese,HE,Heritage,ACHE2034,1,True
但係 同埋 詞語 方面 有啲 有啲 唔同 啊 但係 大致 呢 九成 都 係 一樣 嘅,"但係-- .. 同埋詞語方面有啲-- 有啲唔同啊, 但係大致呢, 九成都係一樣嘅.",C16,Cantonese,HE,Heritage,ACHE2034,1,True
甚至 喺 唐人街 長大 啊 好多 真係 福州 人 呢,甚至喺唐人街長大啊好多真係福州人呢.,C10,Cantonese,HE,Heritage,ACHE2034,1,True
我 媽 接觸 過 台 山人 士,我媽接觸過台山人士.,C7,Cantonese,HE,Heritage,ACHE2034,0,False
我 阿爸 呢 我 阿爸 點講 呢 佢 嗰陣時 喺 香港 做 餐館,我阿爸呢... 我阿爸點講呢?,C13,Cantonese,HE,Heritage,ACHE2034,0,False
我 阿爸 呢 我 阿爸 點講 呢 佢 嗰陣時 喺 香港 做 餐館,佢嗰陣時喺香港做餐館.,C13,Cantonese,HE,Heritage,ACHE2034,0,False
佢 就 接觸 過 上海人 士,佢就接觸過上海人士.,C6,Cantonese,HE,Heritage,ACHE2034,0,False
所以 教 我 啊 麵包 同埋 微波 無分 別 㗎 喎 佢 話,"所以教我, 啊麵包同埋(微波)無分別㗎喎, 佢話.",C13,Cantonese,HE,Heritage,ACHE2034,1,True
其實 佢 用開 嘅 可能 係 收 客家話 影響 嘅,其實佢用開嘅:: 可能係.. 收客家話影響嘅.,C10,Cantonese,HE,Heritage,ACHE2034,0,False
我 媽 以前 都 笑 笑 佢 嘅,我媽(以前都)笑-- 笑佢嘅.,C8,Cantonese,HE,Heritage,ACHE2034,0,False
