sentence,pattern,num_matches,has_match,best_similarity,has_c_to_e,has_e_to_c,match_1_similarity,match_1_language,match_2_similarity,match_2_language,match_3_similarity,match_3_language
我 諗 應該 都 無 嘅 即係 我哋 嗰啲 傳統 屋企 嘅 即係 你 知 中國人 佢 話 無 但係 譬如 佢 又 會 去 拜山 啊 然後 又 會 即係 em 即係 佢 會理 解 譬如 拜 觀音 嗰啲 嘢 但係 佢 又 唔會 真係 去 拜 即係 嗰種 囉 係 咯 噉 我 諗 我 assume 應該 係 無 無 宗教 信仰 嘅,C31-E1-C25-E1-C7,40,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,cantonese,0.7142857142857143,english
Eh 咪 但係 我 中學 係 em 基督教 學校 但係 唔會 話 係 薰陶 即 純粹 係 我 諗 即 大部分 同學 都 係 Christians 但係 我 無 呢個 信仰 噉樣 囉,E1-C5-E1-C17-E1-C7,50,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.8571428571428572,cantonese
Eh 香港人,E1-C1,10,True,1.0,False,True,1.0,cantonese,1.0,cantonese,0.5,cantonese
eh Eh 因為 我 覺得 由 eh 尤其是 喺 依 幾 年 啦 噉 你 就 會 即係 我 諗 香港人 會 比 其他 識講 中文 但係 唔係 住 喺 香港 嘅 人 會 experience 多 啲 嘢 因為 有 一啲 好,E2-C4-E1-C27-E1-C7,50,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,cantonese,0.8571428571428572,cantonese
多 啲 嘢 因為 有 一啲 好 strong 嘅 eh eh 本土 意識 啊 或者 係 淨係 得 嗰陣時 住 喺 香港人 先至 會 experience 嘅 一啲 嘢 噉 呢啲 係,C7-E1-C1-E2-C13-E1-C6,60,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
噉 呢啲 係 collective 嘅 memories 噉樣 就 會 differentiate eh 識講 中文 或者 真係 真係 中國人 佢 可能 識聽 廣東話 噉樣 但係 佢 唔會 有 呢 種 身分 認同 噉樣,C3-E1-C1-E1-C3-E2-C20,60,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.8571428571428572,cantonese
噉 係 囉 同埋 因為 我 都 係 住 喺 香港 即 即係 除咗 travelling 呀 或者 讀書 嗰啲 噉 嘅 樣 噉 就 所以 我 都 會 define 自己 做 香港人,C14-E1-C13-E1-C3,40,True,0.8333333333333334,True,True,0.8333333333333334,cantonese,0.8333333333333334,cantonese,0.8333333333333334,cantonese
Eh majority 都 係 都 係 香港人 嚟 嘅 但係 即係 如果 你 話 唔係 即 都 會 有 好多 外國 嘅 朋友 因為 你 喺 香港 讀書 就 一定會 有 好多 外國人 啦 噉 但係 你 問 嗰啲 外國人 大部分 係 啲 咩人 就真 係 答 唔 到 即係 咩人 都 有 即係 譬如 我,E2-C54,10,True,0.8333333333333334,False,True,0.8333333333333334,cantonese,0.8333333333333334,cantonese,0.8333333333333334,cantonese
即係 譬如 我 lab 有 有 巴西 人 呀 有 eh 有 UK 嚟 嘅 有 em eh Belgium 嘅 即 即係 好多 唔同 嘅 人,C3-E1-C6-E1-C1-E1-C3-E3-C7,80,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.8571428571428572,cantonese
同埋 你 住 hall 都 會 多 eh 大陸人 呀 韓國人 呀 即係 好多 東南亞 嘅 人 都 有,C3-E1-C3-E1-C11,40,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
Eh 觀塘 Eh 應該 無 乜 無 乜 外國人,E1-C1-E1-C6,30,True,0.6666666666666667,True,True,0.6666666666666667,english,0.6666666666666667,english,0.6666666666666667,english
因為 我 諗 香港 外國人 主要 都 多數 住 喺 港島 啦 或者 佢哋 好 鍾意 住 喺 離島 我 啲 friend 全部 都 好 鍾意 住 喺 離島 即係 佢哋 返學 係 要 搭 唔知 一個鐘 船 佢哋 覺得 好 快 噉樣,C21-E1-C21,20,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.7142857142857143,english,0.7142857142857143,english
Mm 係 呀,E1-C2,10,True,1.0,False,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
即係 you mean 係 香港人 吖 定 抑或 係,C1-E2-C6,20,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8,english,0.8,english
Grad school 嗰啲 同學,E2-C2,10,True,1.0,False,True,1.0,cantonese,0.75,cantonese,0.75,cantonese
多 外國人 我 諗 係 因為 我哋 讀 ecology 嗰啲 佢哋 多 唔 即 偏向 係 啲 外國人 好 鍾意 讀 呢 科 所以 就 會 多 啲 唔係 香港 嘅 人 噉樣樣 囉,C8-E1-C25,20,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
哦 我 諗 反而 香港人 如果 計 我 department 香港人 反而 係 小數 我 諗 香港人 可能 會 佔 唔 係咪 香港人 會 佔 我 諗 都 有 四成 我 估 我 估 四成 香港人 啦,C8-E1-C27,20,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.7142857142857143,english,0.7142857142857143,english
跟住 另外 嗰 一半 呢 就 乜 都 有 啦 即係 eh 美國 啊 英國 啊,C11-E1-C4,20,True,0.5714285714285714,True,True,0.5714285714285714,english,0.5714285714285714,english,0.5714285714285714,english
eh 巴西 啊 eh 嘩 好多 巴西 人 呢 排 我 諗 巴西 都 唔知 係 呢 排 唔知 多 咗 好多 巴西 人,E1-C2-E1-C20,30,True,0.7142857142857143,True,True,0.7142857142857143,english,0.6,cantonese,0.6,cantonese
係 呀 eh Europeans 囉 我 會話 係 喇,C2-E2-C5,20,True,0.8333333333333334,True,True,0.8333333333333334,english,0.6666666666666667,english,0.6666666666666667,english
我 覺得 會 embrace 香港 culture 嘅 嘅 人 人,C3-E1-C1-E1-C4,40,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.8571428571428572,cantonese
例如 即係 如果 我 compare 我 labmate 啦 即係 其實 佢哋 全部 都 係 唔 識講 廣東話 噉樣樣 嘅 噉 但係 我 又 唔 即係 佢哋 都 係 鍾意 香港 嘅,C4-E1-C1-E1-C24,40,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
噉 但係 我 又 唔 即係 佢哋 都 係 鍾意 香港 嘅 culture 譬如 佢哋 會 鍾意 去 帶 我 去食 飯 呀 或者 佢哋 會,C12-E1-C13,20,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
譬如 佢哋 會 鍾意 去 帶 我 去食 飯 呀 或者 佢哋 會 em eh 會 關心 香港 嘅 政治 環境 呀 或者 佢哋 會 鐘意 香港 嗰啲,C13-E2-C13,20,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
會 關心 香港 嘅 政治 環境 呀 或者 佢哋 會 鐘意 香港 嗰啲 slangs 呀 呀,C13-E1-C2,20,True,0.8,True,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
即係 佢哋 會 覺得 香港 嘅 language 好 得意 即使 佢哋 一定 唔 識講 因為 有時 我哋 教 佢 講 啦 但係 佢哋 會 發覺 吓 點解 你哋 啲,C6-E1-C22,20,True,0.7142857142857143,True,True,0.7142857142857143,cantonese,0.7142857142857143,cantonese,0.7142857142857143,cantonese
好 得意 即使 佢哋 一定 唔 識講 因為 有時 我哋 教 佢 講 啦 但係 佢哋 會 發覺 吓 點解 你哋 啲 tonations 噉 奇怪 即係 譬如 教 佢 講 數 一二 三四 五 六 七八九 噉 佢哋 都 會 數數 唔 正 佢 會變 咗 講 第二啲 嘢 噉樣,C22-E1-C27,20,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
噉 即係 呢啲 係 一啲 香港 特別 嘅 eh eh culture 噉樣 啦,C8-E3-C2,20,True,0.6,True,True,0.6,cantonese,0.6,cantonese,0.6,cantonese
即係 我 覺得 呢個 係 minimum 或者 佢哋 係 要 interest in 呢 樣 野 先 啦,C5-E1-C4-E2-C5,40,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,english,0.8571428571428572,english
然後 會 可能 eh 會 去 主動 噉樣 參與 一啲 平時 香港人 會 做 嘅 野 或者 真係 真係 我 啲,C3-E1-C17,20,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
會 去 主動 噉樣 參與 一啲 平時 香港人 會 做 嘅 野 或者 真係 真係 我 啲 friend 係 會 去 支持 屋企人 佢哋 會 keep 住 去 遊行,C17-E1-C7-E1-C3,40,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,english,0.8571428571428572,english
或者 佢哋 會 as 一個 eh 喺 香 喺 香港 嘅 外國人 啦 但係 好 鍾意 香港 不過 就 會 嘗試 去 解釋 香港 嘅 situation 畀 其他 佢哋 嘅 即係 同鄉 志 噉樣,C3-E1-C1-E1-C19-E1-C8,60,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,cantonese,0.8571428571428572,cantonese
Eh 我 係 其中之一 個 sub subset 囉,E1-C4-E2-C1,30,True,0.8,True,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
噉 你 話 如果 真係 一個 鍾意 香港 嘅 人 而 佢 識講 廣東話 同一 個 eh 佢 唔 識講 香 唔 識講 我哋 文 嘅 人 同 即 都 係 好 鍾意 噉 當然 係 識講 廣東話 嗰個 我 會 覺得 係 貼近 啲 噉樣 啦 或者 會 住 耐 啲,C16-E1-C35,20,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,english,0.7142857142857143,english
eh 或者 佢 會 譬如 佢 以後 即 佢 會 可能 譬如 返屋企 即係 飛 返去 但係 其實 佢 主要 都 係 喺度 做嘢 嘅 或者 佢 長遠 都 係 喺度 住 噉會 更加 似 一個 香港人,E1-C36,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
Mm 唔使,E1-C1,10,True,1.0,False,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
eh 出世 就 唔使 即係 好多 好多 人 都 唔 喺 香港 出世 但係 就 選擇 喺 香港 定居 噉 但係 話 使 唔使 喺 呢度 住 過 又 會 即係 好 難 想像 話 一個 完全 無 喺 香港 住 過 但係,E1-C42,10,True,0.8,False,True,0.8,cantonese,0.6,cantonese,0.6,cantonese
eh 好 貼近 香港 時事 呀 即 呢度 所有 嘅 文化 呀 即係 譬如 好 想 連 燈 呀 但係 但係 佢 又 從來 都 無 喺 香港 定居 覺得 都 好 匪夷所思 但係 我 諗 都 有可能 嘅 即係 可能 香港人 都 好 鍾意 去 日本 噉樣 噉 啲 人 就 會 即係 去 會 去 睇 勁 多 動漫 呀 然後 又 識講 日文 呀 噉 都 唔 出奇 嘅 我 覺得,E1-C73,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
eh 是但 阿爸 阿媽 或者 親戚 是但 有 一邊 係 有 中國人 呢 一樣 野 囉,E1-C15,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
是但 阿爸 阿媽 或者 親戚 是但 有 一邊 係 有 中國人 呢 一樣 野 囉 即係 我 好 難 想像 一個 喺 外國 出世 然後 即 譬如 我 當 佢 係 eh 我 唔知 呀 即係 譬如 佢 係,C31-E1-C7,20,True,1.0,True,True,1.0,english,1.0,english,0.8571428571428572,english
噉 但係 佢 自己 本身 係 即 佢 本身 嘅 種族 係 中國人 噉樣 但係 佢 係 完全 唔 識講 eh 中文 噉囉 即係 我 好 難 想像 一個 噉樣 嘅 人 會話 自己 係 一個中國 人,C20-E1-C16,20,True,0.7142857142857143,True,True,0.7142857142857143,cantonese,0.7142857142857143,cantonese,0.7142857142857143,cantonese
即係 只要 佢 唔 喺 中國 度 即係 佢 嘅 upbringings 係 唔 喺 中國 呢度 發生 嘅話 我 覺得 好 難 會 有人 去 resonate with 中國 嘅 education 呀 中國人 嘅 文化 呀 或者 中國人 嘅 嘅 嘅 獨有 嗰種 嘅 意 試 形態 囉,C10-E1-C14-E2-C2-E1-C17,60,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.8571428571428572,cantonese
Mm 係 都 係,E1-C3,10,True,1.0,False,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
Mm 唔 要 呀 普通話,E1-C4,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
除 除非 佢 係 em 有 一啲 人 係 eh 譬如 阿爸 即係 可能 佢 喺 mixed 嘅 或者 阿爸 阿媽 成日 都 搬屋 嘅 噉樣 噉 佢 就 可能 係 由細到大 譬如 佢 係 即係,C4-E1-C4-E1-C6-E1-C19,60,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,english,0.8571428571428572,english
嘅 或者 阿爸 阿媽 成日 都 搬屋 嘅 噉樣 噉 佢 就 可能 係 由細到大 譬如 佢 係 即係 mixed 啦 然後 又 唔 喺 美國 出世 喇 但係 喺 美國 讀書 啦 噉樣,C19-E1-C14,20,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,cantonese,0.7142857142857143,cantonese
噉 但係 呢啲 唔係 淨係 出現 喺 美國人 身上 㗎 嘛 即可 以 喺 即可 以 係 你 可以 問 佢 係咪 英國人 佢 可 唔 可以 係咪 美國人 即係 唔會 話 fixate 係 得 一個 country 噉樣樣 我 唔知 真 無 有 过 呢 樣 野 係,C32-E1-C3-E1-C11,40,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.8571428571428572,cantonese
Mm 我 覺得 都 係 要 噉識 英文 啦 即係 識講 英文 啦 同埋 佢 係 好,E1-C16,10,True,1.0,False,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
我 覺得 都 係 要 噉識 英文 啦 即係 識講 英文 啦 同埋 佢 係 好 embrace 美國 嘅 culture,C16-E1-C2-E1,30,True,1.0,True,True,1.0,cantonese,0.8333333333333334,cantonese,0.8333333333333334,cantonese
一啲 美國 typical 嘢 我 唔知 即係 係咪 嗰啲 即係 可能 eh 保守 啲 即 保守派 美國佬 話 自己 係 即係 嗰啲 American dreams 呀,C2-E1-C8-E1-C10-E2-C1,60,True,1.0,True,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
噉 即 都 有 liberal 嘅 但 我 又 唔 真係 無 聽過 有 liberal 嘅 人 會話 自己 會 唔會 係 一個 真 嘅 美國人 噉,C4-E1-C9-E1-C12,40,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.8571428571428572,cantonese
eh 或者 佢 嘅 生活 呀 即 朋友圈 子 都 係 關於 美國 噉樣 即係 關於 美國人,E1-C16,10,True,0.8,False,True,0.8,cantonese,0.8,cantonese,0.8,cantonese
即係 話 即係 如果 佢 住 佢 住 喺 中國 佢 好 鍾意 中國 嘅 噉 我 諗 佢 都 會 assume 自己 係 中國人 但係 如果 佢 係 住 喺 香港 嘅 即係 佢 係,C21-E1-C14,20,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.8571428571428572,cantonese
自己 係 中國人 但係 如果 佢 係 住 喺 香港 嘅 即係 佢 係 eh 譬如 讀 喺度 讀 即係 唔係 讀 I school 或者 係 local school 啦 噉 如果 佢 身邊 都 係 啲 香港人 而 佢 係 選擇 即係 之後 呢 都 係 喺 香港 度 生活 即係 好 鍾意 或者 佢 會 即係 prefer 喺 呢度 生活 啦 噉 我 覺得 佢 都 會 當 自己 係 一個 香港人,C14-E1-C7-E2-C2-E2-C29-E1-C15,80,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,cantonese,0.7142857142857143,english
即係 心理 啲 嘢 好 主觀 我 唔 即係 即 除非 你 夾硬 話 要 問 我 啦 但係 我 覺得 即 ultimately 如果 我 識 一個 噉樣 嘅 人 然後 eh 佢 同 我 講 佢 覺得 自己 係 咩人 我 就 當 佢 係 咩人,C22-E1-C8-E1-C15,40,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.7142857142857143,english,0.7142857142857143,english
Mm 無 呀,E1-C2,10,True,1.0,False,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
Eh 潮州 潮州話,E1-C2,10,True,0.6666666666666667,False,True,0.6666666666666667,cantonese,0.6666666666666667,cantonese,0.6666666666666667,cantonese
Eh my dad doesn't know dialect but my mom knows 潮 潮州話,E10-C2,10,True,0.8333333333333334,False,True,0.8333333333333334,cantonese,0.8333333333333334,cantonese,0.8333333333333334,cantonese
only only Cant I don't like 廣東 it's just 廣東 廣東,E6-C1-E2-C2,30,True,1.0,True,True,1.0,english,1.0,english,1.0,english
廣東 廣東 type of,C2-E2,10,True,1.0,True,False,1.0,english,1.0,english,1.0,english
Mm 屋企人 囉 舊 一輩 嗰啲 都 係 廣東話 啦 朋友 dai 即 daily 都 都 會 講 廣東話 啦 除非 朋友 係 外國人 噉 我 就 會 講返 英文 囉 即係 即係 如果 你 喺 香港 生活 嘅話,E1-C10-E1-C1-E1-C25,50,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.8,cantonese
都 都 會 講 廣東話 啦 除非 朋友 係 外國人 噉 我 就 會 講返 英文 囉 即係 即係 如果 你 喺 香港 生活 嘅話 mostly 係 uh it depends on 嗰 eh 嗰個 嗰個 對象 即係 如果 我 同 外國人 就 會 講下 英文 如果 唔係 就,C25-E1-C1-E4-C1-E1-C15,60,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,english,0.7142857142857143,english
嗰個 嗰個 對象 即係 如果 我 同 外國人 就 會 講下 英文 如果 唔係 就 eh 廣東話,C15-E1-C1,20,True,0.8,True,True,0.8,english,0.8,english,0.8,english
Eh 有 eh 哦 好多 都 好多時 即係 應該 唔係 一啲 特別 呢個 反而 係 一個 好 common 嘅 情 係咪 啊 即 而 即 就算 而家 同 你 講嘢 都 係 都 係 會 有少少 中英 夾雜,E1-C1-E1-C14-E1-C20,50,True,0.7142857142857143,True,True,0.7142857142857143,english,0.7142857142857143,cantonese,0.7142857142857143,cantonese
因為 又 無 得 話 因為 真係 無 得 解 其實 係 喺 香港 生活 由細到大 其實 都 係 都 係噉 嘅 樣 即係 even 你 上堂 嘅 時候 你 老師 都 會 忍 唔 住 中英 夾雜 除非 你 係 上緊,C24-E1-C17,20,True,0.8571428571428572,True,True,0.8571428571428572,english,0.7142857142857143,english,0.7142857142857143,english
你 上堂 嘅 時候 你 老師 都 會 忍 唔 住 中英 夾雜 除非 你 係 上緊 science 堂 囉 即係 你 好 難 教 即 chemistry 噉 你 無啦啦 教 教下 用 英文 無啦啦 轉 咗 做 中文 就 好奇 怪 喇 或者 你 上 language 但如果 唔係 你 喺 日常 嘅 情況 下 即係 可能 有 個 阿伯 都 會同 你 講 中英 夾雜 嘅 野,C17-E1-C8-E1-C19-E1-C21,60,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.7142857142857143,english,0.7142857142857143,english
Eh 當 我 講 唔 到 即 即 eh 嗰啲 字 可能 喺 中文 無啦啦 講 唔 到 呀 其實 即係 諗 唔 到 有咩 字 可以 用 嘅 時候 而 噉 啱 又 有 個 英文 呀 或者 本身 想 講 意思 係 英文 容易 啲 表達 嘅話 就 會 用 英文 又 或者 本身,E1-C7-E1-C47,30,True,0.8571428571428572,True,True,0.8571428571428572,english,0.8571428571428572,english,0.8,cantonese
呢個 已經 係 架 啦 即係 係 啦 即係 啱啱 講 eh 有啲 咩 example 呢,C11-E1-C2-E1-C1,40,True,1.0,True,True,1.0,english,1.0,cantonese,1.0,cantonese
Em 譬如 譬如 譬如 食飯 噉樣 即 話 如果 你 話 你 去 印度 餐廳 食 kebab 你 唔會 講 kebab 係 我 唔知 個中 文 係 咩喎 即係 嗰個 係 囉 即係 有啲 字 呢 你 係 其實 用 中文 反而 你 講 好奇 怪 㗎 嘛,E1-C15-E1-C3-E1-C27,50,True,1.0,True,True,1.0,cantonese,1.0,cantonese,1.0,cantonese
噉 eh 但係 有啲 字 譬如 中英 都 有 譬如 搭的士 呢 你 唔會 講 我 而家 搭 taxi 噉 好奇 怪 㗎 嘛,C1-E1-C16-E1-C5,40,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.8571428571428572,cantonese
但係 即係 都 有 generation 嘅 分別 譬如 即係 以前 啲 人 佢哋 會話 即 你 係 一個 troublemaker 佢哋 會話 即 茶煲 噉樣 㗎 嘛 但係 我哋 呢 一輩 係 唔會 再 噉樣 講,C4-E1-C13-E1-C16,40,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.7142857142857143,english,0.7142857142857143,english
eh 噉 又 唔會 又 會 唔會 呢,E1-C7,10,True,0.8,False,True,0.8,cantonese,0.6,cantonese,0.6,cantonese
好 難 eh 啊 除非 我 係 同 緊 馬來西亞 啲 friend 或者 即係 同一 啲 本身 個 語言 唔係,C2-E1-C8-E1-C8,40,True,0.8333333333333334,True,True,0.8333333333333334,english,0.8333333333333334,english,0.8333333333333334,english
或者 即係 同一 啲 本身 個 語言 唔係 Cantonese 啦 但 佢 噉 啱 又 識 少少 Cantonese 噉 我 同 佢 講 中英 文 嘅 時候 然後 如果 佢 聽 唔 明 你 英文 嘅話 我 就 會 夾 少少 廣東話,C8-E1-C8-E1-C24,40,True,0.8571428571428572,True,True,0.8571428571428572,cantonese,0.8571428571428572,cantonese,0.8571428571428572,cantonese
